[ 2019-06-15 14:40:44,397 -    DEBUG ] << info depth 6 seldepth 11 multipv 1 score cp -50 time 15 nodes 5140 nps 342666 pv e5f4 e3f4 b8c8 h2h3 h7h6 f3e2
[ 2019-06-15 14:40:44,397 -    DEBUG ] << info depth 7 seldepth 10 multipv 1 score cp -37 time 15 nodes 6540 nps 436000 pv e5f4 e3f4 b8c8 h2h3 h7h6 f3e2 g8h7
[ 2019-06-15 14:40:44,397 -    DEBUG ] << info depth 8 seldepth 13 multipv 1 score cp -30 time 15 nodes 10651 nps 710066 pv e5f4 e3f4 b8c8 h2h3 h7h6 h3h4 g8h7 f3e2
[ 2019-06-15 14:40:44,413 -    DEBUG ] << info depth 9 seldepth 15 multipv 1 score cp -47 time 31 nodes 19102 nps 616193 pv e5f4 e3f4 c7c4 f4e3 c4b4 f1b1 b8c8 a4a5 g8h8
[ 2019-06-15 14:40:44,444 -    DEBUG ] << info depth 10 seldepth 17 multipv 1 score cp -50 time 62 nodes 40480 nps 652903 pv e5f4 e3f4 c7c4 f4e3 c4b4 f1b1 b8c8 e3b6 g8h8 h2h3
[ 2019-06-15 14:40:44,490 -    DEBUG ] << info depth 11 seldepth 18 multipv 1 score cp -46 time 109 nodes 83841 nps 769183 pv e5f4 e3f4 b7b5 a4b5 d7b5 c3b5 b8b5 c2c3 c7b8 a1a6 b5b2
[ 2019-06-15 14:40:44,927 -    DEBUG ] << info depth 12 seldepth 21 multipv 1 score cp -48 time 546 nodes 389887 nps 714078 pv b8c8 a1d1 c7c4 f4e5 d6e5 a4a5 e7c5 f3e2 c4b4 e3c5 b4c5 f2c5 c8c5
[ 2019-06-15 14:40:44,974 -    DEBUG ] << info depth 13 seldepth 19 multipv 1 score cp -46 time 593 nodes 438107 nps 738797 pv b8c8 a1d1 c7c4 f4e5 d6e5 a4a5 c4e6 e3b6 e7b4 d1d3 b4c3 b2c3 g8h8
[ 2019-06-15 14:40:45,755 -    DEBUG ] << info depth 14 seldepth 23 multipv 1 score cp -30 time 1373 nodes 1023403 nps 745377 pv c7c4 f2d2 b8c8 f4f5 d7c6 d2d3 c4d3 c2d3 c6d7 h2h3 d6d5 f3e2 d5e4 d3e4
[ 2019-06-15 14:40:45,989 -    DEBUG ] << info depth 15 seldepth 22 multipv 1 score cp -39 time 1607 nodes 1193213 nps 742509 pv c7c4 f2d2 b8c8 f4f5 d7c6 d2d3 c4d3 c2d3 h7h6 h2h3 c6d7 f3e2 g8h7 h1h2 d7c6
[ 2019-06-15 14:40:46,457 -    DEBUG ] << info depth 16 seldepth 24 multipv 1 score cp -25 time 2075 nodes 1553548 nps 748697 pv c7c4 f2d2 b8c8 f4f5 d7c6 d2d3 c4d3 c2d3 h7h6 h2h3 f6d7 h1h2 a6a5 h2g3 e7g5 e3g5 h6g5
[ 2019-06-15 14:40:47,081 -    DEBUG ] << info depth 17 seldepth 23 multipv 1 score cp -34 time 2699 nodes 2038976 nps 755456 pv c7c4 f2d2 b8c8 h2h3 d7c6 d2d3 c4d3 c2d3 e5f4 e3f4 h7h6 f4e3 f6d7 f3h5 d7e5 h1h2 e7g5
[ 2019-06-15 14:40:49,076 -    DEBUG ] << info depth 18 seldepth 27 multipv 1 score cp -31 time 4695 nodes 3519740 nps 749678 pv c7c4 f2d2 b8c8 f4f5 d7c6 d2d3 c4d3 c2d3 h7h6 h2h3 c6d7 h1h2 d6d5 e4d5 d7f5 f3e2 f5d7 a1c1
[ 2019-06-15 14:40:49,388 -    DEBUG ] << bestmove c7c4
[ 2019-06-15 14:40:49,388 -     INFO ] elapsed(ms) since go: 5021
[ 2019-06-15 14:40:49,388 -     INFO ] bestmove: Qc4
[ 2019-06-15 14:40:49,388 -     INFO ] Score for this test: 7
[ 2019-06-15 14:40:49,388 -     INFO ] Total Score update: 7 / 10 (0.700)
[ 2019-06-15 14:40:49,388 -     INFO ] 1r2r1k1/1pqbbppp/p2p1n2/4p3/P3PP2/2N1BB2/1PP2QPP/R4R1K b - - bm Qc4; ce -31; acd 18;
[ 2019-06-15 14:40:49,388 -     INFO ] 

[ 2019-06-15 14:40:49,388 -     INFO ] Pos 2
[ 2019-06-15 14:40:49,388 -     INFO ] id tony.pos.02
[ 2019-06-15 14:40:49,388 -     INFO ] FEN: r1bk1bnr/ppp2ppp/8/4n3/2P5/P3B3/1P3PPP/RN2KBNR w KQ - 0 1
[ 2019-06-15 14:40:49,388 -     INFO ] Solutions: Nd2=5, h3=2, Be2=1
[ 2019-06-15 14:40:49,388 -    DEBUG ] >> ucinewgame
[ 2019-06-15 14:40:49,388 -    DEBUG ] >> position fen r1bk1bnr/ppp2ppp/8/4n3/2P5/P3B3/1P3PPP/RN2KBNR w KQ - 0 1
[ 2019-06-15 14:40:49,388 -    DEBUG ] >> go movetime 5000
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 1 seldepth 3 multipv 1 score cp 81 time 1 nodes 63 nps 63000 pv b1c3
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 2 seldepth 5 multipv 1 score cp 111 time 1 nodes 136 nps 136000 pv f2f4
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 2 seldepth 5 multipv 1 score cp 211 time 1 nodes 157 nps 157000 pv f2f4
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 2 seldepth 5 multipv 1 score cp 272 time 1 nodes 215 nps 215000 pv f2f4 f7f6 f4e5 f6e5
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 3 seldepth 5 multipv 1 score cp 272 time 1 nodes 286 nps 286000 pv f2f4 f7f6 f4e5 f6e5
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 4 seldepth 10 multipv 1 score cp 43 time 1 nodes 1118 nps 1118000 pv b1c3 e5g4 e1c1 f8d6 c1c2 g4e3 f2e3
[ 2019-06-15 14:40:49,404 -    DEBUG ] << info depth 5 seldepth 12 multipv 1 score cp 56 time 1 nodes 1807 nps 1807000 pv b1c3 e5g4 a1d1 f8d6 c3e4 g4e3 e4d6 e3d1 d6f7 d8e7 f7h8
[ 2019-06-15 14:40:49,421 -    DEBUG ] << info depth 6 seldepth 12 multipv 1 score cp 46 time 16 nodes 7405 nps 462812 pv b1d2 g8f6 a1d1 e5g4 d2e4 c8d7 e4f6 g4f6
[ 2019-06-15 14:40:49,421 -    DEBUG ] << info depth 7 seldepth 12 multipv 1 score cp 33 time 16 nodes 10236 nps 639750 pv b1d2 g8f6 e1c1 e5g4 d2e4 c8d7 e4f6 g4f6
[ 2019-06-15 14:40:49,451 -    DEBUG ] << info depth 8 seldepth 17 multipv 1 score cp 57 time 47 nodes 31297 nps 665893 pv b1d2 c8d7 h2h3 g8f6 e1c1 e5g6 g1f3 f8d6
[ 2019-06-15 14:40:49,499 -    DEBUG ] << info depth 9 seldepth 16 multipv 1 score cp 65 time 94 nodes 69305 nps 737287 pv b1d2 e5g4 e3f4 g8e7 g1f3 f7f6 d2e4 e7g6 e1c1 c8d7
[ 2019-06-15 14:40:49,592 -    DEBUG ] << info depth 10 seldepth 19 multipv 1 score cp 76 time 187 nodes 150765 nps 806229 pv b1c3 c8e6 e1c1 d8c8 g1f3 e5c4 f1c4 e6c4 d1d4 c4e6 h1d1
[ 2019-06-15 14:40:49,686 -    DEBUG ] << info depth 11 seldepth 19 multipv 1 score cp 82 time 281 nodes 224735 nps 799768 pv g1f3 e5f3 g2f3 g8e7 b1c3 e7f5 e1c1 c8d7 h1g1 f8d6 f1d3 f5e3 f2e3
[ 2019-06-15 14:40:49,700 -    DEBUG ] << info depth 12 seldepth 20 multipv 1 score cp 87 time 296 nodes 242323 nps 818658 pv g1f3 e5f3 g2f3 g8e7 b1c3 e7f5 e1c1 c8d7 h1g1 d8c8 f1d3 h7h5 c1c2 f8d6
[ 2019-06-15 14:40:49,888 -    DEBUG ] << info depth 13 seldepth 22 multipv 1 score cp 64 time 484 nodes 400106 nps 826665 pv g1f3 e5f3 g2f3 f8d6 f1d3 g8f6 b1c3 d8e7 e1g1 c8e6 f1e1 d6e5 e3a7 e5h2 g1h2 a8a7
[ 2019-06-15 14:40:50,778 -    DEBUG ] << info depth 14 seldepth 25 multipv 1 score cp 67 time 1373 nodes 1131636 nps 824206 pv b1d2 c8f5 e1c1 e5g4 d2b3 d8c8 e3d4 a7a5 h2h3 g4f6 g1f3 a5a4 b3d2 c7c5 d4c3
[ 2019-06-15 14:40:51,605 -    DEBUG ] << info depth 15 seldepth 26 multipv 1 score cp 80 time 2200 nodes 1816533 nps 825696 pv g1f3 f8d6 f1e2 g8f6 b1c3 e5f3 e2f3 c8g4 f3b7 a8b8 h2h3 g4e6 b7f3 e6c4 e1c1 c4b3 e3a7 b3d1 a7b8 d1f3 g2f3
[ 2019-06-15 14:40:51,979 -    DEBUG ] << info depth 16 seldepth 26 multipv 1 score cp 78 time 2574 nodes 2143854 nps 832888 pv g1f3 f8d6 f1e2 g8f6 b1c3 e5g4 e3d2 h8e8 h2h3 g4e5 e1g1 e5f3 e2f3 c7c6 d2g5 d8c7 a1d1
