[ 2019-06-18 19:07:16,551 -    DEBUG ] << info depth 2 seldepth 6 multipv 3 score cp -32 time 1 nodes 309 nps 309000 pv b1c3 e7e6
[ 2019-06-18 19:07:16,551 -    DEBUG ] << info depth 3 seldepth 7 multipv 1 score cp 159 time 1 nodes 393 nps 393000 pv d4d5 e7e5 d5c6 d7c6
[ 2019-06-18 19:07:16,551 -    DEBUG ] << info depth 3 seldepth 7 multipv 2 score cp 22 time 1 nodes 749 nps 749000 pv e2e4 e7e5 d4d5
[ 2019-06-18 19:07:16,552 -    DEBUG ] << info depth 3 seldepth 7 multipv 3 score cp 7 time 1 nodes 978 nps 978000 pv e2e3 d7d5 g1f3
[ 2019-06-18 19:07:16,553 -    DEBUG ] << info depth 4 seldepth 8 multipv 1 score cp 36 time 1 nodes 1296 nps 1296000 pv d4d5 c6b4 g1f3 e7e6
[ 2019-06-18 19:07:16,553 -    DEBUG ] << info depth 4 seldepth 8 multipv 2 score cp 36 time 1 nodes 1934 nps 1934000 pv g2g4 f6g4 e2e4 e7e5 d1g4 c6d4
[ 2019-06-18 19:07:16,553 -    DEBUG ] << info depth 4 seldepth 8 multipv 3 score cp 6 time 1 nodes 2346 nps 2346000 pv b1c3 d7d5 c4d5 f6d5
[ 2019-06-18 19:07:16,555 -    DEBUG ] << info depth 5 seldepth 9 multipv 1 score cp 69 time 1 nodes 2740 nps 2740000 pv d4d5 c6b4 g1f3 e7e6 b1c3 e6d5 c4d5
[ 2019-06-18 19:07:16,555 -    DEBUG ] << info depth 5 seldepth 9 multipv 2 score cp 42 time 1 nodes 3521 nps 3521000 pv g1f3 d7d5 c4d5 d8d5 b1c3
[ 2019-06-18 19:07:16,555 -    DEBUG ] << info depth 5 seldepth 9 multipv 3 score cp 41 time 1 nodes 3177 nps 3177000 pv b1c3 e7e6 d4d5 e6d5 c4d5
[ 2019-06-18 19:07:16,562 -    DEBUG ] << info depth 6 seldepth 15 multipv 1 score cp 43 time 2 nodes 9001 nps 4500500 pv e2e4 f6e4 f2f3 e4d6 c4c5 e7e5 d4e5
[ 2019-06-18 19:07:16,563 -    DEBUG ] << info depth 6 seldepth 15 multipv 2 score cp 42 time 1 nodes 7620 nps 7620000 pv b1c3 e7e6 e2e4 d7d6 g1f3 e6e5
[ 2019-06-18 19:07:16,563 -    DEBUG ] << info depth 6 seldepth 15 multipv 3 score cp 42 time 6 nodes 7157 nps 1192833 pv g1f3 d7d6 b1c3 e7e6 e2e4 e6e5
[ 2019-06-18 19:07:16,578 -    DEBUG ] << info depth 7 seldepth 11 multipv 1 score cp 40 time 9 nodes 15981 nps 1775666 pv b1c3 d7d6 d4d5 c6e5 e2e4 c7c5 c1f4
[ 2019-06-18 19:07:16,579 -    DEBUG ] << info depth 7 seldepth 11 multipv 2 score cp 35 time 6 nodes 20418 nps 3403000 pv g1f3 d7d6 d4d5 c6e5 c1f4 c7c6 f3e5 d6e5 f4e5 c6d5
